Date,Service,Description,Environment,Cost,
2025-12-02,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-03,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-04,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-05,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-06,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-07,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-08,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-09,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-10,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-11,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-12,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-13,EC2,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),dev-smartmobility,0.00,
2025-12-01,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-02,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-03,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-04,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-05,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-06,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-07,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-08,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-09,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-10,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-11,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-12,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-13,EC2,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Nigeria (Lagos),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Mexico (Queretaro),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Portland),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Peru (Lima),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) Data Transfer from US East (Atlanta),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Denver),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Chile (Santiago),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East(Miami),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Boston),dev-smartmobility,0.00,
2025-12-01,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-02,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-03,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-04,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-05,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-06,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-07,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-08,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-09,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-10,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-11,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-12,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-13,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),dev-smartmobility,4.69,
2025-12-01,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),prd-smartmobility,4.69,
2025-12-02,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),prd-smartmobility,4.69,
2025-12-03,FSx,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),prd-smartmobility,4.69,
